"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","5","0","0","0","9","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","17","2","1","3","33","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","14","1","1","2","20","1","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","2","0","0","4","10","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"台東","5","0","0","7","16","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","11","1","1","5","3","2","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","24","0","4","12","26","4","0","0","3","0","0","8","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","6","0","0","1","33","0","0","0","2","0","0","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"目黒区","12","1","0","8","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","20","3","9","17","63","3","1","6","5","0","0","2","0","1","0","2","0","0","0","0","0","0","","","","","",""
"世田谷","49","1","2","53","55","0","0","5","6","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"渋谷区","7","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","","","","","",""
"中野区","7","1","2","6","26","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","24","0","3","5","34","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","9","0","0","1","6","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北区","12","0","0","2","20","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","19","0","2","9","13","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","12","0","0","4","20","0","0","2","0","0","0","1","0","0","0","2","0","0","0","0","0","1","","","","","",""
"練馬区","34","0","1","26","30","3","1","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","27","3","2","18","37","8","0","0","4","0","0","8","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","23","0","0","11","46","4","0","4","4","0","0","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江戸川","21","0","3","15","32","3","1","0","5","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","43","0","1","21","63","3","0","3","7","0","0","8","0","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","25","0","0","13","38","1","1","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","18","0","3","6","11","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","25","0","0","22","30","4","0","1","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","26","1","0","16","33","1","0","2","4","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"多摩府中","60","0","3","31","62","3","0","2","7","0","0","5","0","0","0","0","0","0","1","0","1","0","","","","","",""
"多摩小平","41","0","4","47","35","2","2","1","4","1","1","6","0","0","0","0","0","1","1","0","0","1","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","601","14","42","367","830","49","8","34","79","1","4","51","0","1","0","13","0","1","3","0","4","3","","","","","",""
