"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","10","0","1","0","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","42","0","2","7","28","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","41","0","1","4","17","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"新宿区","68","8","3","6","19","1","0","0","5","0","0","0","0","1","0","2","0","0","0","0","0","1","","","","","",""
"文京","42","0","0","1","27","4","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","2","","","","","",""
"台東","20","0","2","8","36","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","60","1","0","3","12","0","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"江東区","92","2","1","10","63","2","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"品川区","47","0","3","8","37","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","50","0","1","1","27","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","165","7","5","35","98","0","1","4","2","1","0","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","166","4","1","9","52","2","0","1","3","0","0","0","1","0","0","0","0","0","0","0","0","6","","","","","",""
"渋谷区","28","0","0","4","22","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中野区","125","0","4","10","35","2","0","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","","","","","",""
"杉並","101","0","8","3","49","2","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"池袋","47","0","1","3","7","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","88","0","0","10","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","82","1","1","6","32","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","123","0","1","4","51","7","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","2","","","","","",""
"練馬区","137","1","5","30","47","9","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","172","2","6","4","66","5","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","178","2","0","13","41","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"江戸川","138","3","1","12","69","2","0","1","2","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","188","0","4","32","49","4","3","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","97","1","0","14","43","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","154","0","2","3","18","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","118","1","2","12","29","3","1","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"多摩立川","246","1","2","15","62","3","0","1","3","0","0","1","0","0","0","0","0","0","0","0","0","2","","","","","",""
"多摩府中","415","4","8","24","102","10","7","0","6","0","0","3","1","1","0","0","0","0","2","1","0","4","","","","","",""
"多摩小平","196","9","7","21","83","7","7","0","3","0","0","0","1","0","0","0","0","0","0","0","0","4","","","","","",""
"島しょ","15","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","3451","47","72","313","1261","76","32","11","47","1","2","10","12","3","0","8","0","0","2","1","0","31","","","","","",""
