"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","154","1","3","17","51","9","0","7","3","0","0","0","1","1","0","0","0","2","0","0","0","0","0","","","","","",""
"区南部","225","1","0","15","41","11","0","1","6","0","0","1","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","172","0","0","6","38","17","0","7","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","203","0","0","7","57","9","1","4","4","0","0","0","0","1","0","0","0","0","0","0","0","0","4","","","","","",""
"区西北部","211","0","0","4","24","9","0","2","6","0","0","0","1","1","2","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","122","0","2","8","25","11","0","3","4","0","0","0","1","0","1","1","0","0","0","0","0","0","0","","","","","",""
"区東部","175","0","1","8","39","8","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","","","","","",""
"西多摩","80","0","0","0","17","2","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","173","1","3","18","47","20","0","2","3","0","0","0","0","5","0","0","0","3","0","0","0","0","0","","","","","",""
"北多摩西部","82","0","0","2","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","160","0","0","0","24","1","1","4","4","0","0","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","150","0","2","4","31","7","0","1","1","0","0","1","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1911","3","11","90","400","106","3","33","39","0","0","2","4","19","5","1","0","5","0","0","0","0","5","","","","","",""
