"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","3","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"〜1歳","5","0","0","0","24","3","0","0","18","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","19","0","0","2","42","12","1","1","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"2歳","21","0","2","3","36","9","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"3歳","33","0","0","4","36","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","38","0","0","5","44","11","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"5歳","47","0","2","7","34","5","0","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"6歳","33","0","1","4","29","2","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0"
"7歳","28","0","0","4","23","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","13","0","0","6","28","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","23","0","0","1","11","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","39","0","0","3","27","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","13","0","0","0","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","16","0","0","4","76","4","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"30〜39歳","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"40〜49歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","391","0","5","43","419","64","1","9","26","0","0","2","2","9","4","0","0","3","0","0","0","0","0","1"
