"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","0","0"
"1〜4歳","0","0","0","0","0","0","3","0","0"
"5〜9歳","0","0","0","0","0","0","6","1","0"
"10〜14歳","0","0","0","0","0","0","0","1","0"
"15〜19歳","0","0","0","0","0","0","1","0","0"
"20〜24歳","17","0","0","11","0","0","0","0","0"
"25〜29歳","30","3","8","16","0","0","1","0","0"
"30〜34歳","16","8","9","11","0","0","3","0","0"
"35〜39歳","14","12","14","11","0","0","1","0","0"
"40〜44歳","12","9","8","7","0","0","6","0","0"
"45〜49歳","10","10","5","4","0","0","3","0","0"
"50〜54歳","4","8","7","4","0","0","3","0","0"
"55〜59歳","5","4","6","3","0","0","2","0","0"
"60〜64歳","0","3","2","1","0","0","3","0","0"
"65〜69歳","1","3","1","0","0","0","3","0","0"
"70歳以上","0","5","1","0","0","0","20","3","0"
"合計","109","65","61","68","0","0","60","5","0"
