"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1〜4歳","0","0","0","0","0","0","2","1","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","0","0","0","3","0","0"
"15〜19歳","0","0","0","0","0","0","0","0","0"
"20〜24歳","22","2","8","16","0","0","1","0","0"
"25〜29歳","23","2","11","12","0","0","0","0","0"
"30〜34歳","22","8","16","12","0","0","0","0","0"
"35〜39歳","9","7","6","13","0","0","1","0","0"
"40〜44歳","12","6","4","5","1","0","1","0","0"
"45〜49歳","10","2","7","4","0","0","1","0","0"
"50〜54歳","2","2","1","1","0","0","0","0","0"
"55〜59歳","0","0","2","1","0","0","2","0","0"
"60〜64歳","2","0","2","0","0","0","2","0","0"
"65〜69歳","0","0","0","0","0","0","4","0","0"
"70歳以上","0","1","0","0","0","0","18","1","1"
"合計","102","30","57","64","1","0","36","2","1"
