"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","8","4","1","14","0","1","0","0","0","2","2"
"中央区","13","5","3","2","1","0","0","0","0","3","0"
"みなと","12","30","15","5","1","0","4","2","0","2","1"
"新宿区","38","30","34","45","1","1","20","3","0","7","2"
"文京","7","2","1","3","0","0","1","1","0","1","1"
"台東","3","1","0","0","2","0","0","0","0","2","0"
"墨田区","2","3","2","1","0","0","3","4","0","2","1"
"江東区","11","3","1","13","0","0","0","0","0","2","0"
"品川区","1","0","0","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","7","0","0","0","0","0","4","0","0","2","1"
"世田谷","0","0","0","0","0","0","3","0","0","0","1"
"渋谷区","8","8","2","4","0","0","0","0","0","5","1"
"中野区","7","0","1","3","1","0","0","0","0","2","1"
"杉並","2","0","0","2","0","0","17","0","4","2","1"
"池袋","18","6","5","10","0","0","1","6","0","3","1"
"北区","0","0","3","0","0","0","0","0","0","1","0"
"荒川区","0","0","0","0","0","0","0","0","0","1","0"
"板橋区","4","3","0","5","0","0","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","3","2","0","1","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","4","10","0","0","1"
"江戸川","11","2","1","2","0","3","0","0","0","2","0"
"八王子市","10","2","0","1","1","0","3","0","0","4","1"
"町田市","3","0","0","0","1","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","16","3","4","1","2","0","0","0","0","2","1"
"多摩府中","1","0","0","2","0","0","21","25","0","3","3"
"多摩小平","0","0","0","0","0","0","0","0","0","1","2"
"島しょ","0","0","0","0","0","0","1","1","0","0","1"
"合計","185","104","73","114","10","5","82","52","4","55","24"
