"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","24","2","0","16","1","34","0","1","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","39","7","2","111","3","443","2","28","116","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","2","79","29","22","161","7","1635","3","53","334","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","1","38","16","19","123","12","796","10","15","265","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","3","20","21","56","130","8","374","12","5","156","5","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"4歳","3","5","17","84","140","12","222","13","3","112","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","5","2","9","84","120","9","138","9","0","74","5","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","2","1","4","70","91","9","72","9","0","35","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","5","0","2","75","70","19","28","5","0","24","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","2","44","69","23","26","9","0","20","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"9歳","1","0","0","30","55","13","11","5","0","10","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","4","0","5","53","116","18","21","5","0","14","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","5","31","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","2","1","4","25","129","2","56","1","0","13","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"合計","36","209","118","569","1362","137","3859","83","105","1179","33","21","1","0","9","1","1","2","0","1","1","0","0","0","0","0","1","0"
