"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","10","0","0","0","10","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","5","3","2","3","8","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","8","0","1","0","20","0","1","2","1","0","0","0","0","3","1","0","0","6","0","0","0","0","0","","","","","",""
"文京","4","0","0","0","2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","4","0","0","0","5","0","3","1","1","0","0","0","0","2","0","1","0","0","0","0","0","0","0","","","","","",""
"墨田区","9","0","0","2","9","5","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","7","0","0","1","10","3","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","3","0","0","1","28","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","3","0","1","3","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","9","0","0","1","37","1","0","2","4","0","0","2","0","5","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","3","0","0","2","28","4","1","1","4","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","1","0","0","2","20","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","8","0","0","2","18","2","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","14","0","0","7","28","4","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","9","0","0","0","4","3","0","6","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","5","0","0","2","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","5","0","0","0","3","4","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","11","0","1","9","15","5","0","0","1","0","0","1","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","2","0","0","3","7","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","1","0","0","0","5","4","0","2","1","0","0","0","0","8","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","15","0","0","6","23","4","0","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","4","0","0","0","3","2","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","5","0","0","8","17","7","0","0","5","0","0","0","0","8","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","7","0","1","5","12","2","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","7","0","0","1","16","2","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","11","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩府中","10","0","0","2","26","3","0","0","4","0","0","0","0","5","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","15","1","2","2","28","8","0","1","5","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","196","4","8","62","401","71","8","24","42","0","0","4","0","70","3","1","0","8","0","0","0","0","0","","","","","",""
