"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","2","3","0","0","5","4","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","4","9","2","2","36","2","1","2","25","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","7","5","5","8","127","6","1","3","39","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2歳","20","2","3","19","93","5","3","8","3","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","14","1","1","29","96","9","0","11","2","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","14","0","5","41","76","15","1","27","1","0","2","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"5歳","19","1","3","47","77","21","0","23","0","0","0","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","22","0","2","43","66","15","0","24","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","14","0","0","29","44","8","0","14","0","0","0","7","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"8歳","13","0","0","27","45","5","0","5","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","10","0","0","15","30","3","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","22","0","1","34","88","2","0","11","0","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","13","0","0","3","25","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","16","0","1","9","82","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","4","0"
"80歳以上","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"合計","292","21","23","306","890","96","6","132","73","1","4","33","12","0","0","10","0","1","0","0","2","10","0","0","0","0","0","10","0"
