"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","2","1","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","","","","","",""
"中央区","2","0","0","2","20","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","10","0","1","10","12","1","3","0","2","0","3","0","0","0","0","0","0","1","2","0","0","","","","","",""
"新宿区","19","2","3","9","19","0","4","2","0","1","0","0","0","0","0","0","0","6","0","0","0","","","","","",""
"文京","8","0","0","1","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","0","14","24","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","6","2","0","4","7","0","5","0","0","0","0","0","0","0","0","0","1","2","0","0","0","","","","","",""
"江東区","6","4","1","16","35","2","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","4","0","6","7","34","0","3","1","3","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","12","0","2","4","6","3","2","0","3","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","25","4","3","14","44","5","11","1","7","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","26","1","3","18","43","5","16","1","1","0","2","1","0","0","0","1","0","0","0","0","0","","","","","",""
"渋谷区","2","0","0","0","9","0","2","0","1","0","0","0","0","0","1","1","0","1","0","0","0","","","","","",""
"中野区","19","1","1","9","19","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","12","0","0","12","19","0","7","0","4","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","2","1","1","1","7","0","0","1","0","9","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","8","0","0","3","6","0","2","1","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","6","2","0","8","20","1","0","3","5","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","12","0","0","2","21","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","26","0","1","19","26","4","4","0","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","4","5","5","13","19","5","8","0","4","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","10","1","1","11","26","1","7","1","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"江戸川","20","3","2","12","37","0","4","1","4","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","7","4","5","30","27","2","15","2","4","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","28","0","0","12","24","8","16","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","2","0","0","11","13","1","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","8","0","0","17","3","0","6","0","2","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","16","3","0","7","24","3","14","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","82","0","2","28","39","5","29","3","10","4","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩小平","31","0","6","32","21","5","22","1","8","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","15","0","0","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","428","33","43","328","609","53","199","21","82","28","10","5","0","0","2","2","1","12","2","0","1","","","","","",""
