"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","12","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","17","0","0","1","7","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","32","0","0","2","9","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","24","0","0","12","17","2","0","2","0","0","0","1","0","2","0","1","0","0","0","0","0","2","","","","","",""
"文京","25","1","0","2","5","1","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"台東","17","0","1","3","11","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","42","0","1","5","5","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"江東区","75","2","1","12","45","6","2","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","31","1","1","6","27","5","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","5","0","0","3","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","105","3","2","9","40","6","1","2","5","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","112","1","3","17","31","6","0","2","5","0","0","0","0","1","0","1","0","0","0","0","0","1","","","","","",""
"渋谷区","18","2","0","2","13","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","","","","","",""
"中野区","28","0","0","1","9","2","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","65","0","1","3","16","1","0","0","6","0","0","0","0","1","0","2","0","0","0","0","0","0","","","","","",""
"池袋","43","1","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","48","1","0","8","8","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","27","2","1","6","6","1","1","1","5","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","49","0","0","5","12","5","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","67","0","1","9","31","4","0","0","5","0","0","3","0","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","80","1","0","9","32","2","0","1","3","1","0","4","0","0","1","0","0","0","0","0","0","0","","","","","",""
"葛飾区","66","0","0","5","11","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","","","","","",""
"江戸川","100","1","1","23","23","6","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","142","1","4","19","20","7","0","0","5","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","103","0","0","21","32","4","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","76","1","3","7","15","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","103","0","1","5","20","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","133","2","3","14","37","4","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","163","1","3","18","37","15","0","1","5","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"多摩小平","101","0","6","21","33","4","0","4","4","0","0","1","0","0","0","4","0","0","0","0","0","1","","","","","",""
"島しょ","28","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1937","21","33","248","570","93","5","27","68","1","0","15","5","6","1","9","0","0","1","0","2","11","","","","","",""
