"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","2","0"
"1〜4歳","0","0","0","0","0","0","4","14","0"
"5〜9歳","0","0","0","0","0","0","2","1","0"
"10〜14歳","0","0","0","0","0","0","1","0","1"
"15〜19歳","2","0","0","2","0","0","2","0","0"
"20〜24歳","21","2","2","20","0","0","0","0","0"
"25〜29歳","24","8","11","16","0","1","2","0","0"
"30〜34歳","18","6","9","12","1","0","0","0","0"
"35〜39歳","21","7","3","12","0","0","1","2","0"
"40〜44歳","20","4","5","11","1","0","3","0","1"
"45〜49歳","4","3","1","5","0","1","1","0","0"
"50〜54歳","4","1","1","3","0","0","4","0","0"
"55〜59歳","3","3","5","1","0","0","5","0","0"
"60〜64歳","2","3","0","3","0","0","7","1","0"
"65〜69歳","0","1","1","0","0","0","8","2","0"
"70歳以上","0","1","0","0","0","0","41","2","1"
"合計","119","39","38","85","2","2","91","24","3"
