"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","5","5","2","7","75","3","1","1","5","1","0","3","1","0","0","1","0","1","2","0","","","","","",""
"区南部","8","2","0","10","81","3","5","3","4","1","3","3","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","3","1","0","4","54","2","2","0","5","0","2","6","1","0","0","0","1","0","0","0","","","","","",""
"区西部","5","2","1","17","88","9","3","0","4","0","0","1","1","0","0","1","0","0","3","0","","","","","",""
"区西北部","15","0","1","4","64","7","6","3","8","2","1","2","0","2","0","3","0","0","0","0","","","","","",""
"区東北部","7","3","1","9","45","8","3","2","7","0","0","8","3","0","0","0","0","0","2","0","","","","","",""
"区東部","3","4","5","28","68","8","8","1","7","0","4","7","1","0","0","2","0","0","0","0","","","","","",""
"西多摩","0","3","2","8","17","3","2","0","1","0","0","1","0","0","0","0","0","0","1","0","","","","","",""
"南多摩","7","18","4","27","192","16","8","2","9","1","2","11","3","1","0","2","0","0","0","0","","","","","",""
"北多摩西部","1","0","1","2","19","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"北多摩南部","9","1","0","4","21","6","3","0","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","12","13","4","8","76","2","2","1","2","0","1","2","1","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","75","52","21","128","800","70","44","13","54","5","13","46","12","3","0","11","1","1","8","0","","","","","",""
