"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","1","0"
"1〜4歳","0","0","0","0","0","0","2","14","0"
"5〜9歳","0","0","0","0","0","0","1","2","0"
"10〜14歳","0","0","0","0","0","0","1","0","1"
"15〜19歳","8","1","1","6","1","0","0","0","0"
"20〜24歳","58","14","8","23","4","0","0","0","0"
"25〜29歳","42","16","9","19","1","0","0","0","0"
"30〜34歳","34","26","6","18","5","0","2","1","0"
"35〜39歳","25","19","8","14","4","0","0","0","0"
"40〜44歳","18","9","4","8","1","0","3","1","1"
"45〜49歳","4","5","5","2","1","0","2","1","0"
"50〜54歳","4","4","1","2","2","0","6","0","2"
"55〜59歳","1","1","2","1","0","0","10","2","0"
"60〜64歳","0","2","0","1","0","0","7","2","0"
"65〜69歳","0","3","0","0","0","0","18","1","0"
"70歳以上","0","1","0","0","0","0","59","9","2"
"合計","194","101","44","94","19","0","121","34","6"
