"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","18","0","0","30","1","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","13","41","7","1","172","1","3","1","39","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","39","45","17","19","317","5","7","6","77","0","1","2","2","0","0","0","0","1","0","4","1","0","0","0","0","0","1","0"
"2歳","45","23","12","34","251","6","2","14","17","2","0","1","1","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0"
"3歳","66","6","8","73","225","10","1","33","6","0","2","1","0","0","0","0","0","0","0","3","1","0","0","1","0","0","0","1"
"4歳","68","3","8","91","250","13","1","29","1","2","4","0","1","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0"
"5歳","84","0","0","98","231","7","0","37","1","0","4","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0"
"6歳","122","0","0","84","192","9","1","19","0","0","2","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"7歳","120","0","1","76","151","10","0","14","0","0","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"8歳","96","0","0","66","123","7","0","16","0","1","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"9歳","78","0","1","38","97","5","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","205","0","2","67","177","14","0","6","0","1","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"15〜19歳","101","0","0","6","44","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","97","0","1","33","201","0","0","6","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"30〜39歳","83","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","65","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","21","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"80歳以上","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0","0","1"
"合計","1339","136","57","686","2461","88","16","191","145","7","18","10","4","0","16","0","1","2","1","21","5","1","0","2","1","0","2","2"
