"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","5","1","1","0","5","4","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","38","1","0","0","28","5","0","1","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","162","4","4","9","85","30","2","2","20","0","0","0","0","2","4","0","0","0","0","0","0","0","0"
"2歳","192","0","7","9","67","23","1","3","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"3歳","211","1","11","20","68","23","1","2","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0"
"4歳","275","0","9","43","59","17","1","4","0","0","0","0","0","9","2","0","0","0","0","0","0","0","0"
"5歳","254","0","4","45","60","9","0","4","0","0","0","0","0","12","0","0","0","0","0","0","1","0","0"
"6歳","241","0","1","58","63","8","0","7","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0"
"7歳","220","0","1","24","47","6","0","4","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"8歳","181","0","0","29","44","4","0","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"9歳","128","0","0","17","23","4","0","2","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"10〜14歳","299","0","0","30","113","4","0","4","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0"
"15〜19歳","113","0","0","3","26","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"20〜29歳","161","3","0","16","182","1","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0"
"30〜39歳","313","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"70〜79歳","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","3163","10","38","303","870","138","5","35","56","0","0","0","0","68","8","0","0","4","0","0","1","0","0"
