"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","29","13","0","0","10","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","0","0","0","3","0"
"〜1歳","129","4","6","0","82","0","0","1","38","0","0","0","4","1","0","0","0","0","0","0","0","3","1","0","0","0","0","2","0"
"1歳","425","12","17","15","216","4","1","4","63","0","1","5","2","3","0","0","0","0","0","0","6","2","0","0","1","0","0","1","1"
"2歳","514","1","6","29","177","7","2","5","5","0","0","5","2","0","0","0","0","0","1","0","1","6","1","0","0","0","0","5","0"
"3歳","613","1","3","51","140","5","0","9","2","0","0","10","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"4歳","781","1","8","93","141","19","0","19","0","0","0","24","3","1","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0"
"5歳","808","0","4","101","133","22","0","9","0","0","0","23","1","0","0","0","0","0","2","0","2","3","0","0","1","0","1","2","1"
"6歳","849","0","2","90","108","15","2","5","0","0","0","27","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"7歳","887","0","0","76","118","10","3","12","0","0","0","24","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
"8歳","754","0","1","74","90","5","0","4","0","0","0","18","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0"
"9歳","658","0","0","43","70","4","0","4","1","0","0","8","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","2","0"
"10〜14歳","1877","0","4","114","250","4","0","5","0","0","0","13","1","0","0","1","0","0","2","0","1","4","0","0","1","0","0","3","1"
"15〜19歳","497","0","1","7","67","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20〜29歳","561","0","0","45","287","2","0","0","0","1","0","6","0","0","0","3","0","0","0","0","0","4","0","0","0","0","0","4","0"
"30〜39歳","977","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","4","0","0","0","0","0","4","0"
"40〜49歳","1030","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0","0","1","0","0","2","1"
"50〜59歳","537","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0"
"60〜69歳","299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","7","1","0","2","1","0","5","2"
"70〜79歳","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","14","0","0","2","1","1","11","3"
"80歳以上","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","10","0"
"合計","12413","32","52","738","1889","98","8","77","111","2","1","165","15","5","0","22","0","1","11","0","13","71","4","1","8","2","2","59","9"
