"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","8","0","0","12","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","6","5","0","2","69","5","1","0","17","0","0","2","1","0","0","1","0","0","0","0"
"1歳","13","5","2","7","199","27","7","1","25","0","2","4","2","0","0","0","0","0","0","0"
"2歳","16","3","1","11","120","19","4","0","2","0","1","4","0","0","0","0","0","0","1","0"
"3歳","19","1","2","14","104","14","3","2","0","0","1","6","1","0","0","0","0","0","2","0"
"4歳","39","0","5","24","103","27","1","3","0","0","2","6","2","0","0","0","0","0","0","0"
"5歳","41","0","3","27","102","13","6","4","0","0","0","5","0","0","0","0","0","0","0","0"
"6歳","47","0","1","24","79","8","2","2","1","1","0","2","0","0","0","0","0","0","0","0"
"7歳","28","0","3","26","67","4","1","2","0","0","0","1","0","0","0","0","0","0","0","0"
"8歳","29","0","2","19","61","3","1","0","0","0","0","5","0","0","0","0","0","0","2","0"
"9歳","23","0","0","16","37","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0"
"10〜14歳","73","0","0","29","111","1","0","0","0","1","1","5","0","0","0","0","0","0","2","0"
"15〜19歳","19","0","0","0","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","49","0","0","17","262","0","1","1","0","1","0","2","0","0","2","0","0","0","0","0"
"30〜39歳","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"40〜49歳","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"50〜59歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","540","22","19","216","1357","122","27","17","48","3","7","43","6","0","2","8","0","0","7","0"
