"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","48","0","0","6","0","3","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","3","67","2","0","30","0","33","0","18","25","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","8","136","8","7","67","1","84","0","39","50","1","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","11","50","6","12","45","0","75","6","10","38","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","12","30","11","21","50","2","68","5","0","34","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","12","4","4","28","49","2","56","5","2","18","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","21","2","4","20","39","6","24","2","0","15","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","25","1","9","35","46","3","9","4","0","17","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","19","1","3","15","30","1","7","1","0","5","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","14","1","2","14","26","2","6","1","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","9","0","2","10","27","2","5","0","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","27","0","1","16","49","3","5","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","0","1","14","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","9","1","0","6","30","0","5","0","0","12","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","208","341","52","185","508","22","380","25","70","226","8","16","2","0","9","0","0","7","1","0","0","0","0","0","0","0","0","0"
