"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","9","0","1","12","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","21","15","2","6","85","7","0","0","53","0","2","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1歳","74","23","9","21","325","22","6","0","57","0","0","0","8","2","0","2","0","0","2","0","1","0","0","0","0","0","1","0"
"2歳","83","13","8","18","276","33","5","1","10","0","1","2","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","104","2","8","51","215","21","10","5","4","0","0","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","118","3","14","104","273","29","1","5","0","0","1","7","0","1","0","0","0","0","1","0","2","0","0","1","0","0","1","1"
"5歳","105","1","8","99","208","23","0","4","0","0","0","10","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6歳","100","0","5","89","191","11","2","2","0","0","1","8","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","96","0","3","67","155","6","0","1","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","87","0","3","52","149","4","0","0","0","0","1","3","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1"
"9歳","74","0","1","41","95","1","0","0","0","0","0","4","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","281","0","4","58","251","5","0","3","0","0","0","4","1","0","0","0","0","0","4","1","1","0","0","0","0","0","1","0"
"15〜19歳","93","0","0","3","68","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","137","1","2","24","378","2","0","0","0","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","202","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1","0","0","0","0","0","0","0","0"
"50〜59歳","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0","0","0","0","0","1","0"
"60〜69歳","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","1","0","0","0","0","0","1","0"
"70〜79歳","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"80歳以上","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","1","1","0","7","1"
"合計","1913","67","67","634","2681","168","24","21","128","2","8","46","21","8","1","15","2","2","10","3","18","0","0","3","2","1","15","3"
