"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","1","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"〜1歳","3","0","0","1","19","5","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","27","0","0","0","50","17","0","1","7","0","0","0","4","0","1","0","0","1","0","0","0","0","0","0"
"2歳","29","0","0","2","50","20","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","36","0","1","4","43","7","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"4歳","66","0","1","8","55","7","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","75","0","0","7","40","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","56","0","0","1","31","5","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","0","0"
"7歳","46","0","0","5","24","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","37","0","0","1","18","0","0","1","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0"
"9歳","30","0","0","1","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","67","0","0","3","34","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","29","0","0","0","12","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"20〜29歳","22","0","0","3","46","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","2"
"30〜39歳","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"40〜49歳","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50〜59歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","582","0","2","36","435","71","0","4","26","0","1","1","8","7","6","0","0","6","0","0","0","0","0","2"
