"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","24","7","5","18","0","0","6","3","0","",""
"区南部","1","0","0","1","0","0","5","0","0","",""
"区西南部","6","4","0","1","0","0","5","1","0","",""
"区西部","36","26","16","33","0","6","50","10","1","",""
"区西北部","15","10","9","11","0","0","6","0","0","",""
"区東北部","5","2","1","1","0","0","0","1","0","",""
"区東部","19","12","6","16","0","1","2","6","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","3","0","0","2","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","8","7","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","109","61","37","83","0","7","82","28","1","",""
