"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","12","3","6","12","0","0","2","0","0","",""
"区南部","33","0","1","13","0","0","1","0","0","",""
"区西南部","7","2","5","1","0","0","3","0","0","",""
"区西部","6","1","1","1","0","0","10","1","0","",""
"区西北部","11","0","0","0","2","0","3","0","0","",""
"区東北部","6","0","1","1","0","0","1","1","0","",""
"区東部","9","0","1","1","2","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","7","1","0","0","0","0","1","0","0","",""
"北多摩西部","7","1","0","4","1","0","0","0","0","",""
"北多摩南部","2","0","0","0","0","0","3","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","100","8","15","33","5","0","24","2","0","",""
