"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","48","1","2","5","33","1","64","5","3","8","1","0","0","0","0","0","0","1","1","0","0","9","","","","","",""
"区南部","6","41","1","1","8","28","2","50","2","2","7","0","1","0","0","2","0","0","1","0","0","0","3","","","","","",""
"区西南部","5","69","0","0","6","24","2","51","3","2","20","0","0","0","0","1","0","0","0","0","0","0","12","","","","","",""
"区西部","9","70","7","1","19","48","2","53","1","2","11","1","0","0","0","0","1","0","6","0","0","0","14","","","","","",""
"区西北部","10","151","5","0","26","43","0","72","6","10","12","1","1","0","0","1","0","0","4","0","0","0","7","","","","","",""
"区東北部","1","81","3","4","16","26","0","29","3","8","5","0","0","1","0","0","0","0","0","0","0","1","5","","","","","",""
"区東部","3","120","2","0","17","36","0","58","3","1","8","0","0","0","0","0","0","0","2","0","0","0","6","","","","","",""
"西多摩","0","18","0","0","3","8","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"南多摩","3","103","4","1","22","46","4","82","5","4","10","0","0","0","0","0","0","0","0","0","0","0","7","","","","","",""
"北多摩西部","2","47","1","0","8","23","0","27","3","2","4","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"北多摩南部","13","60","3","2","10","12","2","58","8","1","11","0","1","0","0","1","0","0","2","0","1","0","6","","","","","",""
"北多摩北部","2","59","3","7","18","19","1","77","0","2","2","0","0","0","0","0","0","0","4","0","0","0","10","","","","","",""
"島しょ","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"合計","57","872","30","18","158","346","14","626","41","37","98","3","3","1","0","5","1","0","20","1","1","1","88","","","","","",""
