"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","18","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","20","0","0","2","9","2","0","0","1","0","0","3","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","42","3","1","10","36","7","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","48","0","0","10","13","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"文京","30","2","0","2","9","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","19","0","0","0","26","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","30","0","1","3","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"江東区","81","1","0","9","81","5","0","1","2","0","0","1","3","0","0","0","0","0","0","0","0","","","","","",""
"品川区","39","0","0","4","23","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","13","1","0","1","10","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"大田区","100","0","7","16","79","7","0","0","6","1","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","180","1","5","16","60","1","0","0","2","0","0","1","1","0","0","0","0","0","0","0","2","","","","","",""
"渋谷区","10","0","0","0","16","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","40","0","0","0","21","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","87","0","0","5","32","2","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","37","0","0","0","8","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","32","0","0","2","18","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","65","0","1","2","38","3","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","28","0","1","3","15","2","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","94","0","0","9","66","6","1","0","2","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","86","0","0","8","62","10","0","5","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"葛飾区","69","0","1","2","34","4","0","1","0","0","0","1","1","0","0","0","0","0","3","0","1","","","","","",""
"江戸川","86","2","2","12","62","6","0","1","8","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","205","0","5","19","50","11","0","2","1","0","0","5","1","0","0","1","0","0","0","0","0","","","","","",""
"町田市","104","0","0","14","61","4","0","1","5","1","1","0","3","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","91","0","0","4","13","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","113","1","0","2","31","13","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","154","3","0","16","31","12","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","274","3","1","15","76","14","0","5","4","0","0","1","0","1","0","0","0","0","2","0","1","","","","","",""
"多摩小平","225","1","4","21","81","30","1","0","7","0","0","0","0","0","0","1","0","0","2","0","0","","","","","",""
"島しょ","26","0","0","0","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2446","18","29","207","1075","168","2","21","57","3","2","22","10","1","0","6","0","0","8","0","5","","","","","",""
