"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","0","0","0","2","0","2","0","3","0","2","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","0","1","14","4","22","0","15","0","31","0","2","0","0","0","0","0","0","0"
"1歳","0","1","6","4","41","9","67","2","22","0","128","5","3","0","0","1","0","0","1","0"
"2歳","0","0","4","1","26","7","63","4","0","0","90","10","1","0","0","0","0","0","0","0"
"3歳","0","0","3","3","17","12","43","1","1","0","67","9","1","0","0","0","0","0","0","0"
"4歳","0","0","5","7","24","11","41","3","0","0","63","13","3","0","0","0","0","0","0","0"
"5歳","0","0","3","10","11","7","35","8","0","0","50","9","1","0","0","0","0","0","0","0"
"6歳","0","0","2","7","14","5","15","6","0","1","19","13","0","0","0","0","0","0","0","0"
"7歳","0","0","0","2","16","2","12","1","0","0","11","8","0","0","0","0","0","0","0","0"
"8歳","0","0","2","4","11","2","10","4","0","0","8","3","0","0","0","0","0","0","0","0"
"9歳","1","0","0","2","7","1","5","1","0","1","5","2","0","0","0","0","0","0","0","0"
"10〜14歳","1","0","0","4","19","4","2","1","0","1","8","4","1","0","0","2","0","0","0","0"
"15〜19歳","0","0","1","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","0","5","19","0","3","0","0","0","2","3","0","0","0","2","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","4","1","26","51","226","64","320","31","41","3","484","79","12","0","0","13","0","0","1","0"
