"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1〜4歳","0","0","0","0","0","0","3","1","0"
"5〜9歳","0","0","0","0","0","0","1","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","2","1","0","1","0","0","0","0","0"
"20〜24歳","31","2","9","19","0","0","1","0","0"
"25〜29歳","27","7","23","11","0","0","2","0","0"
"30〜34歳","22","4","15","10","0","0","0","0","0"
"35〜39歳","17","3","4","12","0","0","0","0","0"
"40〜44歳","14","6","8","7","0","0","2","0","0"
"45〜49歳","6","6","7","5","0","0","0","0","0"
"50〜54歳","6","3","10","2","0","0","2","0","0"
"55〜59歳","3","2","6","2","0","0","1","0","0"
"60〜64歳","1","2","3","1","0","0","3","0","0"
"65〜69歳","0","0","1","0","0","0","2","0","0"
"70歳以上","0","1","3","0","0","0","19","2","0"
"合計","129","37","89","70","0","0","37","3","0"
