"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","14","6","1","7","1","1","11","8","0","",""
"区南部","3","3","2","0","0","0","4","0","0","",""
"区西南部","12","2","0","3","0","0","35","21","0","",""
"区西部","21","1","0","20","0","0","14","4","4","",""
"区西北部","21","6","12","11","0","0","11","2","0","",""
"区東北部","5","2","1","2","0","0","14","0","0","",""
"区東部","16","7","7","18","0","0","12","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","9","2","1","",""
"北多摩西部","6","0","1","12","0","2","0","0","0","",""
"北多摩南部","3","0","0","5","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","3","1","0","",""
"島しょ","0","0","0","0","0","0","2","0","0","",""
"合計","101","27","24","78","1","3","115","39","5","",""
