"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","","","","",""
"中央区","0","0","0","0","6","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","2","0","0","3","6","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","7","0","2","5","17","3","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"文京","3","0","0","0","6","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","1","0","0","1","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","5","0","0","5","13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","8","0","1","3","31","2","0","2","2","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"品川区","5","0","0","3","20","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","11","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","7","1","2","6","30","4","0","1","3","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","10","1","1","18","32","3","2","0","1","0","0","0","0","0","1","1","0","0","0","0","0","","","","","",""
"渋谷区","6","0","0","0","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","3","0","0","6","32","1","2","0","1","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","0","0","2","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","1","0","1","2","11","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"荒川区","2","0","0","5","10","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","2","0","0","2","7","3","0","0","2","0","0","1","0","0","0","1","0","0","2","0","0","","","","","",""
"練馬区","0","1","0","5","27","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","8","0","0","12","46","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","4","0","0","3","17","2","0","1","1","0","0","2","0","0","0","0","0","0","2","0","1","","","","","",""
"江戸川","3","0","1","4","27","0","1","1","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","7","2","0","10","53","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","3","0","0","8","35","2","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","3","0","1","3","11","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","2","0","2","4","35","4","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","0","0","5","16","1","1","1","4","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","11","0","3","8","42","1","0","1","5","1","0","0","2","0","0","1","0","0","2","0","0","","","","","",""
"多摩小平","6","1","1","3","42","2","0","0","5","0","0","0","0","0","0","16","0","0","0","0","0","","","","","",""
"島しょ","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","115","6","15","126","611","49","9","15","48","1","2","14","4","0","1","21","0","0","9","0","1","","","","","",""
