"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","20","0","0","1","3","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","6","","","","","",""
"中央区","18","0","0","6","7","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","46","0","2","8","13","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","93","1","0","9","20","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"文京","54","0","2","8","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"台東","46","0","1","3","43","1","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","55","0","0","5","14","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","2","","","","","",""
"江東区","110","0","1","10","35","10","2","2","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","39","0","4","3","43","7","2","1","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","51","0","0","9","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","114","1","6","22","64","7","0","1","3","0","3","0","1","0","0","0","0","0","0","0","1","","","","","",""
"世田谷","146","2","5","9","70","7","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"渋谷区","29","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","102","0","0","9","37","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","103","0","1","3","48","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","8","","","","","",""
"池袋","58","2","1","1","8","0","0","1","0","7","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北区","69","1","0","6","16","1","2","1","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","70","1","0","6","20","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","79","0","0","8","38","2","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"練馬区","151","1","3","18","45","2","2","1","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","141","4","2","18","42","4","2","0","3","0","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","103","0","1","2","37","3","3","1","2","0","0","0","0","0","0","0","0","1","0","0","4","","","","","",""
"江戸川","136","0","1","18","40","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","193","2","1","28","59","10","2","0","2","1","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"町田市","107","0","0","20","33","2","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","104","0","0","5","18","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","119","0","2","5","32","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","168","0","1","6","53","2","2","0","2","0","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"多摩府中","267","1","5","21","72","7","1","1","4","0","0","0","0","0","0","0","0","1","0","0","4","","","","","",""
"多摩小平","192","2","5","22","71","8","0","1","4","0","1","0","0","0","0","0","0","0","0","0","3","","","","","",""
"島しょ","17","0","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3000","18","44","290","1026","90","28","17","45","10","8","2","1","0","4","0","0","6","0","0","35","","","","","",""
