"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","1","6","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","1","2","18","0","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","2","6","6","11","1","16","0","1","0","2","4","0","0","0","0","1","0","0","0","0","0","","","","","",""
"新宿区","0","2","4","12","29","1","4","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","5","9","16","0","7","1","2","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","0","3","23","0","6","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","2","4","4","3","0","11","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"江東区","0","1","2","15","38","3","11","0","5","0","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","7","1","8","22","2","8","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","1","3","8","16","1","17","3","5","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","4","14","29","69","2","29","0","5","0","5","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","1","2","6","56","59","5","31","2","7","0","8","4","8","0","0","1","1","0","0","0","0","0","","","","","",""
"渋谷区","1","0","0","1","10","1","6","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","0","0","3","5","25","1","8","0","3","0","4","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"杉並","2","0","4","11","28","4","11","3","2","0","1","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","4","3","2","3","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"北区","0","0","5","11","21","1","27","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","2","10","4","10","1","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","8","16","2","5","0","4","0","0","0","1","0","0","2","0","0","0","0","0","0","","","","","",""
"練馬区","0","1","5","42","43","5","23","0","3","0","3","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","0","2","8","10","39","1","17","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","1","2","8","29","1","6","1","2","0","6","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","1","3","23","40","6","8","3","4","0","8","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"八王子市","1","2","13","31","91","8","13","0","5","0","4","3","0","1","0","1","0","0","0","0","0","0","","","","","",""
"町田市","0","0","0","27","59","8","5","0","1","0","0","8","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","4","6","10","3","8","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","5","9","22","6","3","1","4","0","4","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","2","18","25","5","6","2","5","0","3","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","1","2","16","22","50","1","3","1","9","0","9","3","3","0","0","5","1","0","0","1","0","0","","","","","",""
"多摩小平","1","5","18","52","59","10","24","0","8","0","3","2","0","0","0","3","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","8","41","147","445","890","81","324","17","89","0","76","38","17","2","0","21","3","0","0","1","0","0","","","","","",""
