"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","245","2","3","15","44","8","0","4","3","0","0","4","0","0","0","1","0","0","1","1","","","","","",""
"区南部","344","0","2","11","73","5","2","6","6","1","1","2","1","0","0","2","0","0","0","0","","","","","",""
"区西南部","293","0","1","3","42","1","0","1","2","0","0","1","1","0","0","0","2","0","0","0","","","","","",""
"区西部","361","1","1","16","73","6","0","0","4","0","1","1","1","1","0","1","0","0","0","0","","","","","",""
"区西北部","452","0","1","4","54","6","0","1","4","0","0","2","1","0","1","0","0","0","0","0","","","","","",""
"区東北部","312","0","1","7","32","11","0","0","3","0","1","4","0","0","0","0","0","0","2","0","","","","","",""
"区東部","408","1","2","27","52","4","0","2","4","0","0","3","1","1","0","1","0","0","0","0","","","","","",""
"西多摩","150","0","0","4","15","1","2","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","740","1","0","42","50","17","1","2","6","4","1","4","6","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","153","0","0","1","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","365","0","0","5","20","1","0","0","1","0","0","2","0","0","0","0","0","0","1","0","","","","","",""
"北多摩北部","389","0","1","13","32","4","0","0","3","1","1","4","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","6","0","0","0","10","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","4218","5","12","148","508","66","5","16","39","6","5","28","11","2","1","6","2","0","4","1","","","","","",""
