"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","15","20","4","1","1","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","1","0","0","0","4"
"〜1歳","34","50","2","4","1","67","0","0","1","17","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","117","66","9","8","19","142","3","4","0","19","0","0","2","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"2歳","129","46","1","11","32","136","1","2","3","14","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","1","1","0","0","0"
"3歳","164","35","0","15","48","124","1","1","1","5","0","1","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"4歳","278","41","2","15","73","138","0","2","1","0","0","1","0","0","0","1","0","0","0","0","0","3","4","0","0","0","0","0","3","0","1","0","3"
"5歳","371","43","0","8","104","127","3","1","0","0","0","1","0","1","0","0","0","0","0","0","0","4","2","0","0","0","0","0","4","0","0","0","2"
"6歳","528","42","1","9","107","142","2","3","3","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"7歳","769","35","2","10","117","108","2","0","5","0","1","2","1","0","0","0","0","0","0","0","0","4","2","0","0","1","1","1","3","1","0","0","2"
"8歳","884","49","0","2","109","95","1","0","3","0","1","1","1","0","0","0","0","0","0","0","0","4","0","1","1","0","0","0","3","0","0","0","0"
"9歳","917","58","0","2","69","71","6","0","1","0","1","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"10〜14歳","2958","295","2","6","137","190","12","0","3","1","0","2","0","0","0","1","0","0","0","0","0","6","2","0","0","0","0","0","6","0","0","0","2"
"15〜19歳","586","201","0","0","12","43","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","3","0","0","0","0","0","3","0","0","1","2"
"20〜29歳","288","307","4","2","41","218","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0"
"30〜39歳","351","330","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","5"
"40〜49歳","339","374","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","1"
"50〜59歳","102","355","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","11","0","0","0","0","0","1","0","1","0","10"
"60〜69歳","49","206","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","18","0","0","0","0","0","3","0","4","0","14"
"70〜79歳","17","158","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","7","22","0","0","0","0","0","7","0","1","0","21"
"80歳以上","13","154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","81","1","0","2","1","0","1","2","8","1","73"
"合計","8909","2865","27","93","870","1611","32","13","21","57","4","10","7","2","0","19","0","0","2","1","0","48","160","2","1","3","3","1","42","4","18","2","141"
