"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","4","3","43","54","1","14","1","3","2","5","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","0","3","11","31","82","4","0","2","6","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","6","4","6","53","69","4","6","11","5","15","2","4","0","0","2","0","1","0","0","0","0","","","","","",""
"区西部","0","3","17","41","68","2","2","0","13","0","3","0","0","0","1","0","0","1","0","0","0","","","","","",""
"区西北部","3","0","12","59","78","15","0","18","14","4","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","2","6","12","35","84","12","9","5","8","6","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","0","8","9","39","111","2","8","6","11","17","4","5","0","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","0","1","3","10","19","0","1","1","0","2","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","3","6","60","161","10","1","11","8","5","2","0","1","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","1","2","20","43","1","1","6","3","2","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","3","0","14","54","76","3","0","7","15","1","4","1","0","0","1","0","0","0","0","0","1","","","","","",""
"北多摩北部","2","2","10","61","67","6","3","9","8","4","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","17","35","105","506","912","60","45","77","94","59","27","12","2","0","11","0","1","1","0","0","1","","","","","",""
