"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","3","6","48","8","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"中央区","9","4","102","0","0","2","3","0","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","17","14","230","6","1","1","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","","","","","","",""
"新宿区","13","10","150","4","0","9","11","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","3","","","","","","",""
"文京","37","19","346","3","0","2","8","1","3","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"台東","4","6","197","2","1","8","23","0","0","0","1","5","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","37","20","98","1","1","2","5","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"江東区","43","23","592","3","0","8","39","0","2","0","2","4","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","13","9","171","0","0","3","14","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","8","7","159","2","1","2","10","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","35","22","412","1","6","14","43","3","0","2","5","5","0","0","1","0","1","0","0","0","0","0","0","1","","","","","","",""
"世田谷","51","46","637","13","1","10","25","0","5","0","2","12","0","0","0","0","1","0","0","1","0","0","3","6","","","","","","",""
"渋谷区","17","18","124","3","0","2","8","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中野区","47","17","624","2","0","10","12","0","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","21","19","306","3","0","4","17","0","0","1","1","0","0","0","1","0","0","0","0","3","0","0","1","2","","","","","","",""
"池袋","31","12","259","6","0","1","9","0","3","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","8","17","287","4","0","11","13","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","15","13","250","5","2","3","11","0","1","2","0","4","0","1","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","12","27","325","1","0","2","15","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"練馬区","35","27","480","7","1","12","34","0","3","0","2","6","0","4","1","0","4","0","0","0","0","0","0","0","","","","","","",""
"足立","26","33","715","19","9","3","19","1","0","1","5","3","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","14","15","304","3","0","5","16","1","1","0","1","2","0","1","0","0","0","0","0","0","0","0","1","1","","","","","","",""
"江戸川","30","30","523","4","0","8","18","3","1","2","0","7","0","1","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"八王子市","18","52","1021","8","4","29","32","2","2","2","2","7","0","0","0","0","0","0","0","0","0","0","0","7","","","","","","",""
"町田市","32","18","912","10","0","42","65","1","1","3","7","10","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","3","14","184","0","1","9","12","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"南多摩","32","29","419","5","1","6","23","0","0","2","0","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","21","28","455","4","0","24","21","2","1","1","0","6","0","0","0","0","1","0","0","0","0","0","0","2","","","","","","",""
"多摩府中","56","59","1146","9","0","38","50","2","0","0","3","7","0","1","0","0","0","0","0","0","0","0","3","6","","","","","","",""
"多摩小平","30","46","887","6","5","14","68","2","4","3","5","18","0","5","0","0","3","0","0","2","0","0","0","4","","","","","","",""
"島しょ","0","1","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","718","661","12378","142","34","285","637","21","33","23","47","116","6","16","5","0","13","0","0","8","0","0","9","40","","","","","","",""
