"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","","",""
"中央区","0","0","0","2","12","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","0","0","1","37","6","1","0","3","1","1","2","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","0","0","11","2","0","0","0","0","0","2","1","0","0","3","0","0","2","0","","","","","",""
"文京","0","0","0","0","4","3","1","1","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"台東","0","0","0","7","24","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","0","7","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","0","7","18","4","2","1","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","0","1","29","4","0","1","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","2","9","2","2","1","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"大田区","0","0","10","5","63","10","0","0","2","0","4","2","3","0","0","2","0","0","0","0","","","","","",""
"世田谷","2","0","0","2","40","3","0","2","4","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","1","16","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","0","3","26","6","3","3","3","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"杉並","1","0","0","4","30","2","0","1","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","2","10","5","2","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","2","12","3","1","1","3","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","0","1","0","17","2","0","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","2","16","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","1","0","0","6","22","1","4","1","0","1","1","2","0","0","0","1","0","0","0","0","","","","","",""
"足立","1","0","0","7","32","3","0","6","0","0","0","1","2","1","1","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","4","10","2","0","6","3","0","0","5","0","0","0","0","0","0","2","0","","","","","",""
"江戸川","1","0","0","8","26","3","1","5","2","1","1","2","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","1","2","2","9","54","8","0","5","5","0","2","2","0","0","0","0","0","0","0","0","","","","","",""
"町田市","2","0","0","13","47","10","0","1","3","0","1","5","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","3","16","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","2","17","7","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","2","12","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","0","8","22","5","0","0","1","0","0","7","1","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","0","2","5","42","6","3","0","1","0","1","6","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","2","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","11","4","15","109","684","115","22","40","41","4","12","48","8","1","1","7","0","1","6","0","","","","","",""
