"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","17","4","0","5","1","0","17","5","0","",""
"区南部","0","0","0","0","0","0","11","0","0","",""
"区西南部","6","2","1","2","0","0","23","8","0","",""
"区西部","28","5","8","19","0","0","46","13","7","",""
"区西北部","27","3","11","8","0","2","8","3","0","",""
"区東北部","3","0","3","5","0","0","7","0","0","",""
"区東部","19","15","5","26","0","0","5","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","11","0","0","",""
"北多摩西部","5","1","3","18","0","0","0","0","0","",""
"北多摩南部","9","4","4","7","0","0","0","1","0","",""
"北多摩北部","0","0","0","0","0","0","3","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","114","34","35","90","1","2","131","31","7","",""
