"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","1","0","0","7","3","0","0","12","0","4","0","0","0","0","0","0","0","0","0"
"1歳","7","1","0","0","16","6","10","0","16","0","14","2","4","0","0","1","0","0","0","0"
"2歳","10","1","0","1","12","5","6","0","1","0","2","6","0","0","0","0","0","0","0","0"
"3歳","18","1","1","2","14","3","7","1","0","0","6","6","0","0","0","0","0","0","1","0"
"4歳","23","0","1","4","4","0","3","1","0","0","6","6","0","0","0","0","0","0","0","0"
"5歳","29","0","0","2","3","1","4","0","0","0","0","4","0","0","0","0","0","0","0","0"
"6歳","41","0","0","3","7","1","0","1","0","0","2","2","0","0","0","0","0","0","0","0"
"7歳","38","0","0","0","3","1","1","0","0","0","0","6","0","0","0","0","0","0","0","0"
"8歳","44","0","0","2","5","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0"
"9歳","51","0","0","1","5","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
"10〜14歳","291","0","0","1","13","0","1","0","0","0","0","2","0","0","0","0","0","0","1","0"
"15〜19歳","202","0","0","2","4","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","54","0","0","2","14","1","3","0","0","3","0","4","0","0","0","0","0","0","0","0"
"30〜39歳","45","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"40〜49歳","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","921","4","2","20","107","21","35","3","29","4","36","42","5","0","1","4","0","0","2","0"
