"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","239","1","4","21","46","20","1","2","2","0","0","0","0","1","0","0","0","3","0","0","0","0","0","","","","","",""
"区南部","316","1","1","20","59","5","1","3","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","314","0","0","10","39","16","0","6","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","297","1","0","11","56","8","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","4","","","","","",""
"区西北部","364","0","1","5","36","8","2","7","7","0","0","0","0","2","1","0","0","0","0","0","1","0","0","","","","","",""
"区東北部","297","0","2","6","30","9","0","4","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","342","1","0","18","44","13","0","3","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","156","1","0","1","12","6","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","305","0","0","27","42","11","0","4","2","0","0","1","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","116","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","264","0","0","4","27","3","0","2","4","0","0","0","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","259","0","2","10","37","6","0","2","3","0","0","0","1","1","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3275","5","10","133","431","106","4","35","39","0","0","1","1","16","5","0","0","3","0","0","1","0","4","","","","","",""
