"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","3","16","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"みなと","3","0","1","3","30","4","1","2","3","1","2","3","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","0","2","12","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","0","0","6","4","0","1","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"台東","2","0","1","6","20","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","1","2","3","0","0","1","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","0","6","44","6","0","1","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","0","2","2","33","8","2","0","3","0","0","2","1","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","1","6","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","2","0","13","7","60","11","1","1","1","0","2","2","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","0","0","4","37","4","2","0","1","0","0","6","0","0","0","2","0","0","0","0","","","","","",""
"渋谷区","0","0","0","0","12","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","1","0","0","10","29","0","6","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","2","30","2","2","0","1","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"池袋","0","0","0","1","10","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","2","9","3","0","1","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","0","0","0","16","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","7","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","1","1","0","4","19","8","4","0","2","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"足立","2","0","0","15","10","6","0","3","0","0","0","2","0","0","1","1","0","0","0","0","","","","","",""
"葛飾区","0","0","0","2","20","4","1","2","3","0","1","4","1","0","0","0","0","0","3","0","","","","","",""
"江戸川","0","0","0","8","35","4","3","2","2","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","0","1","24","47","8","0","2","4","0","1","3","1","0","0","2","0","0","0","0","","","","","",""
"町田市","1","0","0","12","33","10","5","0","2","0","0","6","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","6","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","6","15","6","0","1","3","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","1","8","4","1","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","1","0","1","11","20","12","0","1","2","0","0","1","0","0","0","1","0","1","0","0","","","","","",""
"多摩小平","1","0","1","10","48","6","0","0","1","0","1","2","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","16","2","21","150","649","125","31","24","38","1","13","47","3","0","1","12","0","1","3","0","","","","","",""
