"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1〜4歳","0","0","0","0","0","0","0","0","1"
"5〜9歳","0","0","0","0","0","0","0","1","0"
"10〜14歳","0","1","0","0","0","0","1","0","0"
"15〜19歳","6","1","2","4","0","0","0","0","0"
"20〜24歳","47","5","21","19","1","0","0","0","0"
"25〜29歳","55","11","37","32","4","0","1","0","0"
"30〜34歳","37","15","21","9","0","0","0","0","0"
"35〜39歳","26","9","12","9","1","0","0","0","0"
"40〜44歳","24","3","7","8","0","0","1","0","0"
"45〜49歳","17","2","5","7","1","0","0","0","0"
"50〜54歳","6","3","3","11","0","0","2","0","1"
"55〜59歳","5","3","4","2","0","0","2","1","0"
"60〜64歳","2","2","3","3","0","0","5","0","0"
"65〜69歳","2","2","0","0","0","0","4","1","0"
"70歳以上","1","1","1","1","0","0","26","3","0"
"合計","228","58","116","105","7","0","43","6","2"
