"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","9","1","0"
"1〜4歳","0","0","0","0","0","0","5","4","0"
"5〜9歳","0","0","0","0","0","0","0","1","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","1","0","0","1","0","0","2","2","0"
"20〜24歳","13","9","2","11","0","0","1","0","0"
"25〜29歳","26","13","5","19","0","0","0","0","0"
"30〜34歳","29","9","13","24","0","0","1","0","0"
"35〜39歳","21","17","11","16","0","0","1","0","0"
"40〜44歳","23","7","14","18","0","0","0","0","0"
"45〜49歳","7","7","7","9","0","0","0","1","0"
"50〜54歳","5","5","6","4","0","0","0","0","0"
"55〜59歳","2","7","1","0","0","0","0","0","0"
"60〜64歳","0","2","2","1","0","0","2","0","0"
"65〜69歳","1","1","1","0","0","0","0","0","0"
"70歳以上","1","1","2","0","0","0","17","2","0"
"合計","129","78","64","103","0","0","39","11","0"
