"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","4","0","0","10","2","0","0","2","0","0","0","0","0","0","1","0","0","0","0"
"〜1歳","1","8","2","0","74","6","1","0","11","0","0","0","1","0","0","0","0","0","0","0"
"1歳","1","19","3","8","180","16","4","1","23","1","0","0","2","0","0","0","0","0","3","0"
"2歳","3","7","7","4","126","16","1","2","0","0","0","2","1","0","0","0","0","0","0","0"
"3歳","6","2","6","11","112","22","1","3","1","0","0","1","0","0","0","0","0","0","0","0"
"4歳","4","0","4","19","124","4","3","6","0","0","0","1","1","0","0","1","0","0","0","0"
"5歳","3","0","8","16","89","11","0","14","0","0","0","10","0","0","0","1","0","0","2","0"
"6歳","10","0","1","17","82","7","0","7","0","0","1","4","0","0","0","1","0","0","1","0"
"7歳","11","0","3","22","56","6","1","5","1","0","1","3","0","0","0","1","0","1","0","0"
"8歳","6","0","3","17","44","6","0","2","0","0","0","0","0","0","0","2","0","0","1","0"
"9歳","5","0","0","11","40","2","1","3","0","0","0","1","0","0","0","0","0","0","0","0"
"10〜14歳","15","0","1","19","111","3","0","3","0","0","0","9","0","0","0","0","0","0","0","0"
"15〜19歳","4","0","0","2","27","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0"
"20〜29歳","9","0","0","13","203","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"30〜39歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"40〜49歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"50〜59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","104","40","38","159","1278","102","12","46","38","1","2","32","5","0","1","14","0","1","8","0"
