"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","19","10","5","6","0","0","25","4","0","",""
"区南部","2","1","0","0","0","0","4","0","0","",""
"区西南部","9","1","1","7","0","0","7","4","0","",""
"区西部","40","7","6","15","0","0","34","8","4","",""
"区西北部","34","7","4","6","0","4","4","0","0","",""
"区東北部","6","0","0","2","0","0","0","0","0","",""
"区東部","22","12","13","43","0","1","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","5","0","0","",""
"北多摩西部","2","2","1","13","1","0","0","0","0","",""
"北多摩南部","6","5","3","5","0","3","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","2","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","140","45","33","97","1","8","83","16","4","",""
