"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","4","4","0","0","10","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"〜1歳","15","4","0","2","80","8","1","0","20","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","65","15","7","2","242","36","3","3","32","0","0","0","4","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"2歳","89","6","2","5","195","30","1","5","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","130","1","5","17","152","25","2","2","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","210","0","6","35","124","23","4","8","1","0","0","6","0","0","0","0","0","0","2","0","1","0","0","0","0","1","0","1"
"5歳","285","0","1","38","104","20","0","2","1","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"6歳","268","0","0","28","71","16","0","7","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","237","0","0","33","71","7","0","1","0","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","217","0","1","14","42","4","0","4","1","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","158","0","0","20","49","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","549","0","1","26","137","2","0","1","0","0","0","3","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","132","0","0","2","42","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","117","1","1","26","297","5","0","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","0","1","0","0","0","0","0","1","0"
"40〜49歳","170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0"
"50〜59歳","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","0","0","0","0","0"
"70〜79歳","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","3022","31","24","248","1616","190","11","35","60","1","2","21","7","1","0","8","1","0","10","0","7","2","1","0","0","1","4","1"
