"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","24","0","0","13","4","5","0","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","70","4","1","96","6","37","0","60","0","9","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","113","18","5","124","25","98","0","86","0","19","3","15","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","37","4","10","97","19","64","2","13","0","10","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","12","9","21","82","25","36","6","8","0","8","3","3","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","0","5","13","41","67","26","34","4","1","0","3","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","2","6","27","64","20","23","3","1","0","6","10","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","0","0","7","39","47","11","13","3","0","0","1","6","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","0","0","4","46","49","11","7","2","0","0","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","1","25","39","6","6","1","1","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","20","29","4","2","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","4","36","81","4","21","0","0","0","1","9","1","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","4","18","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","3","15","92","1","4","0","0","1","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","4","263","74","290","898","162","350","21","173","1","64","49","28","10","0","10","1","1","7","1","0","0","0","0","0","0","0","0"
