"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","2","0","1","21","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","3","4","17","8","193","2","19","0","39","0","2","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","6","30","46","27","343","9","35","0","98","0","8","0","6","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","6","4","30","57","199","6","15","2","24","0","3","3","5","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"3歳","14","9","28","99","235","7","10","2","6","0","1","7","4","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"4歳","17","0","14","120","238","12","4","8","2","0","0","3","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","15","0","8","112","170","13","4","7","0","0","3","9","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6歳","15","0","3","101","123","14","4","3","0","0","0","11","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","16","1","1","76","89","21","1","0","0","0","0","10","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8歳","18","1","1","56","87","5","1","2","0","0","1","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","10","0","0","56","59","7","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","36","1","2","91","180","6","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","27","0","1","16","27","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","12","0","6","41","194","1","3","1","0","1","1","2","1","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","251","52","157","861","2158","104","96","25","170","1","19","71","21","2","0","38","0","0","2","1","6","0","0","0","0","0","0","0","0"
