"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","6","0"
"1〜4歳","0","0","0","0","0","0","4","19","0"
"5〜9歳","0","0","0","0","0","0","1","1","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","11","2","0","4","0","0","0","0","0"
"20〜24歳","41","5","11","4","4","0","1","0","0"
"25〜29歳","25","9","5","2","2","0","1","0","0"
"30〜34歳","20","5","7","2","2","1","4","1","0"
"35〜39歳","4","2","6","2","1","1","1","0","0"
"40〜44歳","5","0","1","0","0","1","0","0","0"
"45〜49歳","1","2","1","0","3","0","1","0","0"
"50〜54歳","0","0","0","0","0","0","3","0","0"
"55〜59歳","1","3","0","0","0","1","2","0","0"
"60〜64歳","0","2","0","0","1","0","1","1","0"
"65〜69歳","0","1","0","0","1","0","5","0","0"
"70歳以上","0","1","0","0","0","1","28","2","1"
"合計","108","32","31","14","14","5","56","30","1"
