"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1〜4歳","0","0","0","0","0","0","0","0","0"
"5〜9歳","0","0","0","0","0","0","2","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","2","0","0","1","0","0","1","0","0"
"20〜24歳","16","6","4","11","0","0","1","0","0"
"25〜29歳","34","2","8","17","1","0","1","0","0"
"30〜34歳","20","3","8","10","0","0","0","0","0"
"35〜39歳","12","5","11","12","1","0","1","0","0"
"40〜44歳","16","7","4","9","0","0","0","0","0"
"45〜49歳","6","2","5","9","0","0","1","0","0"
"50〜54歳","5","1","9","3","0","0","0","0","0"
"55〜59歳","4","3","4","0","0","0","1","0","0"
"60〜64歳","1","3","0","1","0","0","3","0","0"
"65〜69歳","2","3","1","2","0","0","1","0","0"
"70歳以上","1","0","0","0","0","0","16","3","0"
"合計","119","35","54","75","2","0","29","3","0"
