"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","9","2","2","8","0","0","2","0","0","2","2"
"中央区","15","1","1","5","0","0","0","0","0","3","0"
"みなと","9","8","1","4","0","0","2","4","0","2","1"
"新宿区","41","21","21","27","0","0","45","14","0","6","2"
"文京","3","1","0","2","0","0","2","6","0","1","1"
"台東","19","2","3","2","4","1","0","0","0","3","0"
"墨田区","6","3","5","1","2","1","2","5","0","2","1"
"江東区","9","6","4","13","0","1","0","0","0","2","0"
"品川区","0","0","0","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","4","0","0","1","0","0","3","1","0","2","1"
"世田谷","0","0","0","0","0","0","2","1","3","0","2"
"渋谷区","12","9","9","3","0","0","4","0","2","5","2"
"中野区","7","2","9","6","1","2","0","0","0","2","1"
"杉並","4","0","0","3","0","0","25","1","0","2","1"
"池袋","22","10","12","8","1","1","11","6","0","3","1"
"北区","0","0","0","0","0","0","0","0","0","1","0"
"荒川区","3","0","0","0","0","0","0","0","0","1","0"
"板橋区","5","4","0","0","3","0","6","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","7","0","1","1","0","1","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","9","11","0","0","1"
"江戸川","15","5","4","1","1","0","0","0","0","2","0"
"八王子市","12","3","0","1","5","0","3","0","1","4","1"
"町田市","1","0","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","12","2","0","1","1","0","0","0","0","2","1"
"多摩府中","5","0","0","1","0","0","29","11","0","3","2"
"多摩小平","1","0","0","0","0","0","15","29","0","1","2"
"島しょ","0","0","0","0","0","0","2","0","1","0","1"
"合計","221","79","72","88","18","7","162","89","7","55","25"
