"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","2","1","2","3","80","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","4","5","0","1","79","2","1","0","1","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","6","5","2","3","70","1","4","0","0","1","1","1","0","0","2","0","1","0","0","0","0","","","","","",""
"区西部","5","5","5","6","64","1","6","0","7","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","9","4","2","6","102","1","2","0","7","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","5","9","0","3","98","1","3","0","2","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","5","6","0","5","93","2","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","2","1","0","0","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","11","5","2","1","104","2","4","0","8","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","1","3","0","1","54","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","5","0","0","2","68","4","4","1","4","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","7","2","12","3","79","1","3","0","4","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","62","46","25","34","908","18","31","1","37","4","6","2","1","0","7","0","1","0","0","0","0","","","","","",""
