"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","27","0","0","5","0","2","0","4","1","2","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","69","1","1","42","3","6","0","32","0","8","0","7","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","105","7","5","76","7","21","0","42","2","15","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","55","5","8","47","6","13","1","12","0","8","4","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","0","20","9","21","49","11","14","2","1","0","5","3","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0"
"4歳","1","15","7","21","49","12","8","0","2","0","8","7","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","1","3","4","19","40","5","5","1","0","0","4","5","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","1","1","10","22","37","5","2","1","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","7","18","23","1","1","0","0","0","3","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","1","2","3","11","21","1","4","0","1","0","3","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","0","0","4","9","14","0","0","0","0","0","2","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","3","23","46","2","3","0","0","0","1","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","1","2","12","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","0","2","37","0","2","0","0","0","1","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","5","297","61","162","498","53","81","5","94","3","61","46","22","2","0","10","1","4","14","0","0","0","0","0","0","0","0","0"
