"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","23","5","4","4","32","2","1","0","5","7","1","0","0","0","0","0","0","0","1","0","0","","","","","",""
"区南部","30","5","2","5","64","0","4","1","5","1","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","36","3","2","9","70","1","1","1","1","0","1","1","0","0","5","0","0","0","0","0","0","","","","","",""
"区西部","15","3","2","4","64","0","2","0","6","1","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","55","1","5","9","83","1","4","0","6","2","4","1","0","0","1","0","0","0","3","0","0","","","","","",""
"区東北部","45","9","4","2","58","0","2","0","4","4","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","27","23","4","5","47","2","1","0","5","6","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"西多摩","2","0","0","1","9","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","26","2","4","10","99","1","1","0","5","1","1","3","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩西部","37","1","0","7","14","0","2","1","2","4","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","23","0","2","3","37","1","0","1","4","2","1","1","0","0","1","0","0","0","0","0","1","","","","","",""
"北多摩北部","28","4","5","10","40","2","2","0","3","1","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"島しょ","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","349","56","34","69","617","10","21","4","47","29","11","10","2","0","8","0","0","0","4","0","4","","","","","",""
