"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","4","0","0","6","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","10","0","1","27","1","0","1","11","1","0","0","0","2","0","0","0","0","0","0"
"1歳","8","14","4","1","118","15","3","1","16","0","0","1","0","0","0","0","0","0","0","0"
"2歳","12","11","2","3","65","8","1","3","2","0","0","4","0","0","0","0","0","0","1","0"
"3歳","11","3","0","13","62","12","1","0","0","0","0","5","0","0","0","0","0","0","1","0"
"4歳","21","3","0","15","65","13","1","2","0","0","0","9","0","0","0","1","0","0","0","0"
"5歳","29","0","1","20","71","7","0","2","0","0","0","6","0","0","0","0","0","0","0","0"
"6歳","35","0","1","16","61","3","0","0","0","0","0","2","0","0","0","0","0","0","1","0"
"7歳","19","0","0","22","45","2","0","0","1","0","0","3","0","0","0","0","0","0","0","0"
"8歳","19","0","0","16","39","3","1","2","0","0","0","3","0","0","0","0","0","0","0","0"
"9歳","15","0","0","12","35","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","62","0","1","12","80","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0"
"15〜19歳","24","0","0","2","27","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","41","0","1","8","156","1","0","0","0","3","0","0","0","0","0","0","0","1","1","0"
"30〜39歳","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"40〜49歳","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","395","45","10","141","857","68","7","13","32","4","0","34","0","2","0","4","0","1","4","1"
