"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","24","0","0","4","1","3","0","3","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","26","0","0","31","3","35","1","17","0","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","52","2","1","65","1","113","2","39","0","12","1","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","1","17","7","9","35","5","36","5","9","0","6","3","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","2","7","8","18","37","4","24","4","1","1","9","4","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"4歳","0","8","6","18","23","9","16","7","1","0","2","11","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","2","1","1","20","30","5","11","9","0","0","1","8","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","3","35","32","3","12","2","0","1","2","5","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","1","25","21","1","8","3","0","0","1","12","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","1","0","0","13","19","3","5","2","0","0","1","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","2","14","15","1","5","3","0","0","0","5","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","1","20","44","1","6","3","0","0","3","6","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","1","16","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","1","3","8","71","1","9","1","0","0","1","1","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","14","136","34","182","443","38","283","42","70","3","47","63","19","2","0","18","0","0","18","0","0","0","0","0","0","0","0","0","0"
