"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","2","1","3","1","9","0","0","0","4","0","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","1","0","3","2","11","3","15","0","2","0","1","0","0","1","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","1","5","11","2","3","0","1","0","2","0","0","1","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","0","1","11","6","23","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","1","2","3","7","13","3","7","1","1","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","1","1","4","3","1","0","0","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","2","0","2","5","42","9","5","1","4","0","3","2","2","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","1","4","25","1","2","0","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","1","5","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","1","15","21","53","9","7","3","4","1","5","3","0","1","0","1","0","0","0","0","0","","","","","",""
"世田谷","0","1","4","20","34","8","5","1","3","0","1","1","1","0","0","1","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","0","7","1","1","0","1","0","2","0","0","0","0","1","0","0","0","0","0","","","","","",""
"中野区","0","0","2","2","4","5","9","0","5","0","1","0","2","1","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","1","14","19","2","1","0","4","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"池袋","0","0","1","4","9","1","1","0","0","0","3","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","7","16","7","9","1","2","0","2","3","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","2","10","8","4","7","0","1","0","3","0","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","2","0","1","5","13","3","6","0","3","0","3","0","1","0","0","1","0","0","0","0","0","","","","","",""
"練馬区","1","0","5","17","16","11","5","3","5","0","6","1","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","1","4","9","9","38","6","6","0","8","0","8","2","0","1","0","2","0","0","0","0","0","","","","","",""
"葛飾区","0","0","1","0","17","4","7","0","4","0","3","1","0","0","0","1","0","0","3","0","0","","","","","",""
"江戸川","0","0","13","23","26","3","1","1","7","0","0","0","1","0","0","1","0","0","0","0","0","","","","","",""
"八王子市","3","1","11","18","40","6","11","2","4","0","4","2","1","0","0","3","0","0","0","0","0","","","","","",""
"町田市","0","0","1","19","26","10","9","2","7","0","9","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","2","7","17","4","4","1","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","1","3","6","22","5","14","2","8","0","4","5","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","1","10","14","5","19","1","5","0","4","3","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","1","4","9","22","31","17","24","1","11","0","9","2","3","1","0","1","0","0","1","0","0","","","","","",""
"多摩小平","2","0","27","21","30","12","25","0","5","0","13","1","1","1","0","0","0","0","1","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","15","14","121","263","566","154","236","20","100","1","97","31","15","8","0","14","0","0","5","0","0","","","","","",""
