"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","6","6","0"
"1〜4歳","0","0","0","0","0","0","5","7","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","24","2","4","6","2","0","0","0","0"
"20〜24歳","50","14","11","29","4","1","1","0","0"
"25〜29歳","64","25","11","33","5","2","2","0","0"
"30〜34歳","31","14","9","15","6","2","5","1","0"
"35〜39歳","25","12","4","7","3","0","1","2","1"
"40〜44歳","14","8","2","8","3","3","2","0","0"
"45〜49歳","6","4","1","4","0","0","4","0","1"
"50〜54歳","3","1","2","2","2","0","6","1","1"
"55〜59歳","2","1","0","1","0","0","8","1","0"
"60〜64歳","1","0","0","0","4","0","8","2","0"
"65〜69歳","1","1","0","0","0","0","13","0","0"
"70歳以上","0","1","0","0","0","0","50","2","2"
"合計","221","83","44","105","29","8","112","22","5"
