"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","79","897","11","1","1","63","6","8","4","3","33","0","1","1","0","1","0","0","0","0","0","1","13","","","","","","",""
"区南部","3","75","551","14","4","18","35","7","10","6","1","24","0","2","0","1","1","0","0","0","0","0","0","1","","","","","","",""
"区西南部","5","94","793","5","6","12","39","2","3","4","1","35","0","2","0","0","3","0","1","1","0","0","0","5","","","","","","",""
"区西部","14","76","855","27","1","12","28","1","6","1","3","23","1","1","1","0","1","0","1","2","0","0","1","9","","","","","","",""
"区西北部","10","183","1406","13","4","22","61","5","6","4","3","21","0","2","1","0","1","0","0","1","0","0","0","2","","","","","","",""
"区東北部","4","130","1183","19","6","19","56","5","6","2","5","17","1","3","0","0","0","0","1","2","0","0","0","2","","","","","","",""
"区東部","4","124","1111","13","9","20","50","5","10","3","7","30","1","6","1","0","3","0","0","0","0","0","0","1","","","","","","",""
"西多摩","1","33","182","0","1","3","15","1","0","2","2","4","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"南多摩","6","107","1960","14","4","46","100","9","10","19","6","43","3","4","0","0","3","0","0","0","0","0","0","1","","","","","","",""
"北多摩西部","0","46","401","4","1","16","20","4","3","3","1","6","0","1","0","0","1","0","0","1","0","0","0","3","","","","","","",""
"北多摩南部","2","60","785","5","6","19","36","3","10","2","4","18","1","4","0","0","0","0","0","1","0","0","0","5","","","","","","",""
"北多摩北部","3","55","633","14","4","14","48","2","3","7","3","29","0","0","0","0","1","0","0","1","0","0","2","2","","","","","","",""
"島しょ","1","18","29","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"合計","56","1080","10786","139","47","203","551","50","75","57","39","283","7","26","4","1","15","0","3","9","0","0","4","47","","","","","","",""
