"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","1","4","9","0","10","1","4","0","0","0","0","0","3","0","0","0","0","0","0","","","","","",""
"みなと","2","2","0","6","7","0","11","2","1","6","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","2","6","2","2","12","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","4","0","2","4","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","2","1","2","10","1","10","0","4","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","3","0","4","10","0","3","1","0","1","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江東区","0","2","1","7","37","0","5","3","2","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","3","1","8","10","3","4","3","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","1","0","5","9","0","2","3","0","2","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","5","6","5","7","39","1","3","2","2","10","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","5","7","3","13","37","2","4","9","1","5","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","2","0","1","7","0","4","2","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","1","2","0","9","22","0","4","0","3","2","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"杉並","0","5","1","9","11","2","9","4","1","1","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"池袋","0","0","0","1","3","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北区","0","0","1","5","7","0","4","1","5","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"荒川区","0","3","1","10","12","0","7","0","1","2","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","1","3","8","1","5","7","1","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","2","0","18","27","2","8","5","4","7","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","1","6","1","13","42","0","6","3","1","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","1","1","0","5","15","0","8","3","1","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","0","7","5","16","35","0","6","4","2","1","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"八王子市","0","11","1","11","30","1","9","23","2","4","2","1","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","0","0","0","5","19","3","4","6","0","2","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","2","0","1","5","11","1","2","3","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","6","0","6","8","3","2","7","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","2","5","0","12","14","1","10","10","1","4","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","3","2","2","16","34","2","20","11","8","3","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","2","9","2","32","23","0","10","13","6","4","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","26","99","30","239","512","25","176","130","56","66","5","23","0","0","10","1","0","3","0","0","0","","","","","",""
