"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","6","0","1","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","15","0","1","30","2","1","0","21","0","0","0","2","0","0","0","0","0","0","0"
"1歳","0","9","2","4","58","7","11","1","20","0","1","1","1","0","0","1","0","0","0","0"
"2歳","2","5","3","4","40","7","7","2","4","0","0","1","0","0","0","0","0","0","0","0"
"3歳","0","1","2","6","33","6","4","2","1","1","2","4","0","0","0","0","0","0","1","0"
"4歳","0","0","3","8","40","4","1","2","0","0","1","6","2","0","0","1","0","0","2","0"
"5歳","0","0","2","6","21","2","2","5","0","0","0","6","0","0","0","0","0","0","1","0"
"6歳","4","0","0","14","24","3","1","4","0","0","0","0","0","0","0","0","0","0","1","0"
"7歳","0","0","0","10","27","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","2","0","0","9","14","5","1","3","0","0","4","4","0","0","0","0","0","0","1","0"
"9歳","0","1","0","6","13","2","0","1","0","1","0","0","1","0","1","0","0","0","0","0"
"10〜14歳","2","0","1","7","31","1","1","1","0","0","0","3","0","0","0","0","0","0","3","0"
"15〜19歳","0","0","0","1","6","0","0","0","0","1","0","0","0","0","0","2","0","0","1","0"
"20〜29歳","0","0","2","6","69","0","0","0","0","3","0","2","0","0","0","1","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","17","37","15","83","412","41","29","22","46","6","9","27","6","0","1","8","0","0","10","0"
