"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","11","18","48","7","108","9","7","0","15","4","4","2","0","1","0","0","0","0","0","0","","","","","",""
"区南部","1","0","28","46","78","12","107","6","6","0","39","2","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","7","41","67","7","174","16","5","0","45","3","1","0","0","1","0","0","1","0","0","0","","","","","",""
"区西部","3","1","9","35","58","1","126","17","7","0","29","1","1","3","0","2","0","1","0","0","0","0","","","","","",""
"区西北部","1","0","6","32","76","12","199","29","7","0","50","6","3","0","0","0","0","0","1","0","0","1","","","","","",""
"区東北部","1","1","8","61","90","2","81","18","7","1","19","4","0","0","0","3","0","0","0","1","0","0","","","","","",""
"区東部","1","0","8","49","108","3","193","11","9","0","51","9","2","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","5","6","13","2","27","4","2","0","1","5","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","0","3","4","98","110","10","225","17","17","2","41","8","7","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","37","28","2","65","9","4","0","23","0","0","0","1","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","7","36","66","9","77","35","7","2","47","2","1","0","0","1","0","1","1","0","0","0","","","","","",""
"北多摩北部","0","0","12","50","63","6","123","9","10","0","30","5","0","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","7","6","106","509","805","73","1505","180","88","5","390","49","19","6","1","11","0","2","4","1","0","1","","","","","",""
