"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","2","5","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","9","0","2","7","28","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","3","0","1","8","33","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","4","2","0","3","14","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","2","0","0","5","18","1","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","4","2","0","4","6","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","","","","","",""
"江東区","13","1","0","9","58","4","1","0","2","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"品川区","3","1","0","5","22","1","0","2","5","0","0","0","0","0","1","2","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","2","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","7","1","3","13","49","1","1","1","5","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","11","0","3","14","58","9","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","1","0","0","1","15","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"中野区","4","0","0","2","18","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","9","0","0","1","42","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","1","0","0","1","20","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北区","5","0","0","2","15","3","0","0","2","0","0","0","0","0","1","1","0","0","0","0","0","","","","","",""
"荒川区","5","0","0","3","16","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","2","0","1","0","19","1","0","0","0","0","0","1","1","0","0","3","0","0","0","0","0","","","","","",""
"練馬区","7","2","2","8","31","5","0","0","4","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","6","0","2","5","71","2","0","2","4","0","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","1","0","0","6","33","2","0","1","1","0","0","1","0","0","0","0","0","0","2","0","0","","","","","",""
"江戸川","6","2","6","20","46","5","0","1","1","0","0","2","1","1","0","0","0","0","0","0","0","","","","","",""
"八王子市","5","0","1","25","65","6","6","2","2","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"町田市","6","0","1","16","49","6","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","2","0","3","2","29","4","0","0","3","0","0","3","0","0","0","1","0","0","0","0","0","","","","","",""
"南多摩","3","1","0","10","34","0","0","1","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","11","1","0","10","43","15","0","1","7","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","21","0","1","20","75","4","0","0","4","0","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩小平","17","0","3","21","41","4","0","1","4","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","168","14","29","225","965","81","10","18","67","0","1","22","4","2","2","13","0","0","3","0","1","","","","","",""
