"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","8","17","28","6","58","5","7","1","16","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","3","3","15","28","62","4","15","5","4","2","13","3","4","1","0","2","0","0","0","0","0","","","","","",""
"区西南部","1","2","14","20","31","12","23","1","4","0","13","1","3","0","0","2","0","0","1","0","0","","","","","",""
"区西部","5","2","7","13","37","12","28","0","9","0","7","1","1","0","0","0","1","0","3","0","0","","","","","",""
"区西北部","7","0","18","24","35","10","50","2","7","0","17","4","1","0","0","2","0","0","0","0","0","","","","","",""
"区東北部","2","3","12","21","59","13","49","3","11","0","17","5","2","1","1","2","0","0","4","0","0","","","","","",""
"区東部","2","3","7","24","65","18","25","2","12","0","10","3","2","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","3","3","10","2","3","1","3","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","2","2","14","56","95","37","83","2","13","0","31","4","4","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","11","14","5","38","0","5","0","6","1","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","1","3","21","20","18","43","2","5","0","18","2","3","1","0","1","0","0","1","0","0","","","","","",""
"北多摩北部","0","1","25","12","25","17","62","0","7","0","16","1","2","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","23","18","127","250","481","154","477","23","87","3","165","29","23","3","1","11","1","0","9","0","0","","","","","",""
